region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled
Japan,Historical,EV sales,Cars,FCEV,2020,Vehicles,490.0,72422.0,449.0,1.97,2425.0,435.53,79.0,175.95,1166.0,6.0,106.0,42495.0
Japan,Historical,EV stock,Vans,BEV,2020,Vehicles,10000.0,33200.0,315.25387637263543,5.09,366.0,34.55,76.16373867661079,338.98,1761.0,3.0,282.0,21853.0
Japan,Historical,EV stock,Vans,BEV,2021,Vehicles,11000.0,52865.0,519.0,11.46,1764.0,366.21,56.0,107.9,1023.0,3.0,249.0,50169.10503534239
Japan,Historical,EV sales,Cars,FCEV,2021,Vehicles,2500.0,41094.0,572.0,5.31,650.0,148.72,50.0,87.41,1838.0,6.0,295.0,62516.0
Japan,Historical,EV stock,Cars,BEV,2021,Vehicles,160000.0,66225.0,278.0,6.84,317.0,35.25,60.0,215.83,2238.0,5.0,217.0,90834.0
Japan,Historical,EV sales,Cars,BEV,2021,Vehicles,22000.0,58868.0,307.45079897430116,2.81,2498.9623696564236,305.48881911615484,26.0,118.09244917654647,1380.0,3.0,274.0,50167.180618000806
Japan,Historical,EV stock,Cars,FCEV,2021,Vehicles,6600.0,54168.0,291.0,6.9,1821.0,211.96,69.0,237.11,1869.0,7.0,130.0,78060.0
Japan,Historical,EV sales,Trucks,BEV,2021,Vehicles,3.0,43747.0,121.0,11.37,1385.0,67.03,29.0,239.67,2262.0,3.0,187.59190728122553,51636.0
Japan,Historical,EV stock,Trucks,BEV,2021,Vehicles,55.0,55075.00288595547,280.0,6.09,2533.7962840534656,282.46962639298675,67.0,294.4668716408568,1973.0,6.0,113.0,65684.0
Japan,Historical,EV stock,Cars,PHEV,2021,Vehicles,180000.0,37798.0,506.20804079432105,7.85,3250.0,661.7,65.06205805338774,133.6,1746.449353773808,5.0,187.9215546430506,50173.40976585449
Japan,Historical,EV sales,Cars,PHEV,2021,Vehicles,23000.0,50062.0,261.0765077567099,10.41,4982.0,530.08,56.0,210.53,1113.0,2.0,84.0,38677.0
Japan,Historical,EV charging points,EV,Publicly available fast,2021,charging points,8000.0,57487.0,589.0,1.96,3335.4473502936075,735.78,62.0,105.26,1441.0,2.0,245.0,39632.0
Japan,Historical,EV charging points,EV,Publicly available slow,2021,charging points,21000.0,55088.91030133891,271.0,7.84,2506.754411806683,264.67007262873943,54.0,199.26,2487.0,4.0,274.0,50168.336152810225
Japan,Historical,EV sales share,Cars,EV,2021,percent,1.20000004768372,38366.0,186.0,6.591362753263614,3973.0,295.59,32.0,223.7218110876181,1087.0,4.515415371759679,248.0,29554.0
Japan,Historical,EV sales share,Vans,EV,2021,percent,0.150000005960464,68823.0,491.0,2.26,450.0,88.38,64.94284742190234,128.31,1214.0,3.0,185.91518654387156,50164.516367389566
Japan,Historical,EV stock share,Vans,EV,2021,percent,0.08500000089407,49055.0,446.0,8.13,2107.0,375.89,64.0,143.5,1926.0,7.0,299.0,98525.0
Japan,Historical,EV sales share,Buses,EV,2021,percent,0.46000000834465,55308.05976454976,356.4264681744173,6.473716926108097,3853.0,547.8550871103264,52.70117440716636,168.18,2459.0,6.0,291.0,9166.0
Japan,Historical,EV stock share,Buses,EV,2021,percent,0.026000000536442,79136.0,160.0,11.31,1093.0,69.95,67.0,418.75,1429.0,7.0,185.13671790282842,50161.3091441423
Japan,Historical,EV sales,Vans,BEV,2021,Vehicles,920.0,43489.0,192.0,6.580232476601946,3267.0,250.91,34.0,177.08,1747.1411717215808,5.0,288.0,50171.69924678328
Japan,Historical,EV stock share,Trucks,EV,2021,percent,0.004600000102073,57825.0,465.0,9.38,2739.0,509.45,59.0,125.44515711097304,2376.0,3.0,256.0,84633.0
Japan,Historical,EV sales share,Trucks,EV,2021,percent,0.001900000032038,55078.3811856082,249.3669749011026,7.2,2819.0,243.56,44.0,203.7,1284.0,2.0,229.0,94684.0
Japan,Historical,EV sales,Buses,BEV,2021,Vehicles,32.0,61899.0,473.0,8.75,4005.0,690.04409227819,50.0,84.51204040035125,1592.0,4.0,157.0,50166.01320530934
Japan,Historical,EV stock share,Cars,EV,2021,percent,0.509999990463257,55178.22213014823,369.66369251427955,6.440894040986769,3160.0,458.80398228637677,90.0,321.19715748049884,1170.0,2.0,156.0,30475.0
Japan,Historical,EV stock,Buses,BEV,2021,Vehicles,57.0,63038.0,335.0,2.57,3940.0,527.96,52.0,155.22,1990.0,6.0,260.0,96858.0
Japan,Historical,EV stock,Buses,BEV,2022,Vehicles,77.0,54913.30348716925,303.0,7.43,1304.0,119.00225509685032,48.0,158.42,1035.0,4.0,186.79135782475348,34845.0
Japan,Historical,EV stock share,Cars,EV,2022,percent,0.639999985694885,36497.0,382.0,3.22,4952.0,724.41937617862,91.0,238.22,2468.0,3.0,297.0,50173.53188738594
Japan,Historical,EV stock,Buses,FCEV,2022,Vehicles,10.0,64503.0,247.0,3.52,3109.0,307.17,96.0,388.66,1748.717612098541,4.491324359475677,279.0,23406.0
Japan,Historical,EV sales,Buses,BEV,2022,Vehicles,20.0,37155.0,521.0,6.32,-310.5795606126421,73.57,95.0,182.34,1531.0,3.0,160.0,40129.0
Japan,Historical,EV sales share,Trucks,EV,2022,percent,0.008200000040233,52041.0,250.0,6.491472571747109,502.0,-49.66433125992086,31.0,124.0,1063.0,4.0,129.0,42421.0
Japan,Historical,EV stock share,Trucks,EV,2022,percent,0.004800000227988,56861.0,202.0,5.45,382.0,30.87,70.0,346.53,1747.9709420573388,2.0,292.0,14517.0
Japan,Historical,EV sales,Vans,BEV,2022,Vehicles,1600.0,45897.0,201.0,6.46,2183.0,175.51,46.0,228.86,1275.0,4.5115308503731555,282.0,50171.147441951674
Japan,Historical,EV stock share,Buses,EV,2022,percent,0.037000000476837,40473.0,383.0,6.442794153713855,4326.0,662.74,52.20209034558408,151.44,1745.8409628166971,4.469615652205314,81.0,29506.0
Japan,Historical,EV sales share,Buses,EV,2022,percent,0.360000014305115,39095.0,118.0,6.9,4973.0,234.73,84.0,711.86,1746.3001031021124,7.0,187.64786170721308,50172.74914660752
Japan,Historical,EV stock share,Vans,EV,2022,percent,0.310000002384186,44921.0,287.0,6.474304860243911,1926.0,221.1,66.77349489294086,306.62,1303.0,3.0,130.0,50171.48424784343
Japan,Historical,EV sales share,Vans,EV,2022,percent,0.25,41381.0,513.0,4.01,559.0,114.71,33.0,64.33,1452.0,6.0,115.0,50172.77674111269
Japan,Historical,EV sales share,Cars,EV,2022,percent,2.79999995231628,33691.0,126.0,4.8,1729.0,87.14,40.0,317.46,1746.54552366447,2.0,188.23926820857238,58703.0
Japan,Historical,EV charging points,EV,Publicly available fast,2022,charging points,8400.0,65981.0,139.0,6.455211432002953,2106.0,117.09,34.0,244.6,2227.0,4.5332016737298355,110.0,89544.0
Japan,Historical,EV charging points,EV,Publicly available slow,2022,charging points,21000.0,75193.0,331.0,6.412330448249656,2719.0,360.0,86.0,259.82,1161.0,4.0,115.0,70033.0
Japan,Historical,EV sales,Cars,PHEV,2022,Vehicles,38000.0,64530.0,252.0,4.36,2294.0,231.24,83.0,329.37,1552.0,5.0,244.0,7185.0
Japan,Historical,EV stock,Cars,PHEV,2022,Vehicles,200000.0,52720.0,234.0,4.65,1676.0,156.87,92.0,393.16,1018.0,4.0,271.0,83815.0
Japan,Historical,EV stock,Trucks,BEV,2022,Vehicles,55.0,48266.0,192.0,6.484152106696463,2766.164471172871,220.03,52.0,270.83,1367.0,4.0,100.0,43170.0
Japan,Historical,EV sales,Trucks,BEV,2022,Vehicles,10.0,55013.438585471995,504.0,10.63,2025.0,408.24,71.0,140.87,2250.0,5.0,86.0,55700.0
Japan,Historical,EV stock,Cars,FCEV,2022,Vehicles,7600.0,76424.0,466.0,2.59,2242.0,441.5154936581536,32.0,68.67,1694.0,4.0,298.0,58134.0
Japan,Historical,EV sales,Cars,BEV,2022,Vehicles,59000.0,55114.35063551455,284.0,6.86,3016.0,356.1531988128583,56.0,250.2592108530263,1750.1366592801508,5.0,191.0,93746.0
Japan,Historical,EV stock,Cars,BEV,2022,Vehicles,210000.0,33213.0,251.0,1.97,2466.8770857701215,234.94,48.0,191.24,2163.0,5.0,227.0,863.0
Japan,Historical,EV sales,Cars,FCEV,2022,Vehicles,990.0,53470.0,104.0,1.04,1275.0,-76.24818291037167,30.0,288.46,1776.0,2.0,178.0,56333.0
Japan,Historical,EV stock,Vans,BEV,2022,Vehicles,39000.0,37565.0,119.0,3.74,1827.736856154154,21.52,59.0,495.8,2499.0,7.0,213.0,19549.0
Japan,Historical,EV stock,Vans,BEV,2023,Vehicles,15000.0,44480.0,482.0,6.413532453081652,2720.642504379561,529.43,34.0,70.54,1960.0,4.0,96.0,13475.0
Japan,Historical,EV sales,Cars,FCEV,2023,Vehicles,320.0,58307.0,353.0,2.53,1835.0,260.98473103069074,59.0,209.5355801384838,2233.0,4.0,258.0,49805.0
Japan,Historical,EV stock,Cars,BEV,2023,Vehicles,290000.0,55074.97483886837,402.4783342346681,3.22,2542.260598481978,404.67,74.0,221.56,1070.0,2.0,106.0,50168.31219028248
Japan,Historical,EV sales,Cars,BEV,2023,Vehicles,88000.0,37989.0,472.0,7.07,4714.0,780.5157432823662,90.0,190.68,1552.0,5.0,93.0,43473.0
Japan,Historical,EV stock,Cars,FCEV,2023,Vehicles,7900.0,55088.62001511563,157.0,7.57,2530.0720063245517,156.28856313341402,63.0,401.27,1748.4903938591426,4.0,228.0,45528.0
Japan,Historical,EV sales,Trucks,BEV,2023,Vehicles,50.0,41838.0,473.0,11.65,1638.0,309.91,34.0,71.88,1747.2242413638273,5.0,145.0,50172.46229319661
Japan,Historical,EV stock,Trucks,BEV,2023,Vehicles,150.0,50715.0,439.0,8.08,3306.0,565.1451495784997,22.0,50.11,1903.0,4.0,148.0,50169.50778730872
Japan,Historical,EV stock,Cars,PHEV,2023,Vehicles,250000.0,30887.0,104.0,9.16,1215.0,50.54,95.0,913.46,2079.0,7.0,123.0,67891.0
Japan,Historical,EV sales,Cars,PHEV,2023,Vehicles,52000.0,55372.64457933919,419.0,6.470043739477599,4822.004125971527,789.06,27.0,64.44,1093.0,6.0,185.0,68631.0
Japan,Historical,EV charging points,EV,Publicly available fast,2023,charging points,9600.0,68227.0,523.0,11.97,2021.0,480.6466453972262,22.0,42.07,2294.0,2.0,197.0,80400.0
Japan,Historical,EV charging points,EV,Publicly available slow,2023,charging points,22000.0,33385.0,267.0,6.5380924914574114,2585.0,265.92007946899577,42.0,157.3,1744.7171314269071,6.0,228.0,13072.0
Japan,Historical,EV sales share,Cars,EV,2023,percent,3.59999990463257,40103.0,436.6321994882903,11.62,668.6251022763213,136.76,89.0,204.6,1746.3822671445653,6.0,151.0,27767.0
Japan,Historical,EV sales share,Vans,EV,2023,percent,0.430000007152557,61045.0,300.0,3.0,2844.205899232434,342.36,80.0,266.67,2369.0,4.0,205.0,7851.0
Japan,Historical,EV stock share,Vans,EV,2023,percent,0.129999995231628,64891.0,242.0,3.23,3947.0,439.86571719251884,20.0,82.64,1750.807645455469,2.0,232.0,84242.0
Japan,Historical,EV sales share,Buses,EV,2023,percent,1.10000002384186,43833.0,406.2151036277003,1.4,968.0,187.79131777209062,56.84136025685196,160.2,1746.3401431229224,6.0,116.0,15564.0
Japan,Historical,EV stock share,Buses,EV,2023,percent,0.087999999523163,65127.0,288.0505574517458,11.32,1485.0,137.81,94.0,405.17,1543.0,6.0,82.0,50165.46869126331
Japan,Historical,EV sales,Vans,BEV,2023,Vehicles,2800.0,46298.0,347.0,4.17,836.0,116.04,38.0,109.51,1628.0,6.0,180.0,93421.0
Japan,Historical,EV stock share,Trucks,EV,2023,percent,0.013000000268221,39049.0,239.0,6.39,2527.4133373412797,229.34,27.0,112.97,1404.0,6.0,286.0,50173.15514947995
Japan,Historical,EV sales share,Trucks,EV,2023,percent,0.035000000149012,77774.0,283.0,11.89,1176.0,133.12,63.0,222.61,2255.0,4.533817627663281,185.28154461646986,50748.0
Japan,Historical,EV sales,Buses,BEV,2023,Vehicles,69.0,45311.0,390.0,4.67,312.0,76.96178371694134,46.0,117.95,1568.0,4.0,171.0,50171.636191555815
Japan,Historical,EV stock,Buses,FCEV,2023,Vehicles,100.0,54829.58223304684,142.0,6.39,660.0,37.49,27.0,190.14,2093.0,5.0,186.8706104060556,50168.71863903676
Japan,Historical,EV stock share,Cars,EV,2023,percent,0.839999973773956,42954.0,242.62396321729776,6.517224809301392,1442.0,62.29,94.0,428.0429503955047,1749.0757028879777,4.4858573850112595,165.0,97056.0
Japan,Historical,EV stock,Buses,BEV,2023,Vehicles,170.0,55442.0,396.89840691411194,9.76,469.0,104.99024627130615,58.0,176.497079166117,1494.0,2.0,161.0,535.0
Korea,Historical,EV stock,Buses,BEV,2010,Vehicles,5.0,40540.0,114.0,5.52,2524.0,115.09,48.79327647993502,333.33,2342.0,4.542423780404758,203.0,58544.0
Korea,Historical,EV sales,Buses,BEV,2010,Vehicles,5.0,64141.0,407.0,6.438838788665668,3775.0,614.57,96.0,315.13713555217305,2209.0,2.0,276.0,50165.387887662175
Korea,Historical,EV sales,Cars,BEV,2010,Vehicles,61.0,41811.0,282.0,10.02,4081.0,460.34,22.0,78.01,1300.0,2.0,170.0,50172.05971734625
Korea,Historical,EV stock,Cars,BEV,2010,Vehicles,61.0,31629.0,371.0,6.483257795708712,393.0,58.32,92.0,247.98,1434.0,2.0,94.0,50175.749319506656
Korea,Historical,EV sales share,Buses,EV,2010,percent,0.007000000216067,60981.0,200.0,6.06,2171.0,173.68,80.0,400.0,2091.0,2.0,91.0,23309.0
Korea,Historical,EV stock share,Buses,EV,2010,percent,0.000869999988936,49398.0,144.0,11.64,3472.091468698612,279.76,34.0,236.11,1198.0,7.0,228.0,50169.87633365373
Korea,Historical,EV stock share,Cars,EV,2010,percent,0.000399999989895,52327.0,575.0,6.399339201266144,4434.0,1019.82,61.0,106.09,2403.0,7.0,226.0,83987.0
Korea,Historical,EV sales share,Cars,EV,2010,percent,0.004999999888241,45362.0,322.0,4.59,278.0,35.81,49.0,152.17,2499.0,3.0,151.0,25527.0
Korea,Historical,EV sales share,Cars,EV,2011,percent,0.023000000044704,73489.0,223.0,8.3,3780.0,337.18,98.0,439.46,1752.3356233208417,7.0,97.0,97537.0
Korea,Historical,EV stock share,Cars,EV,2011,percent,0.002199999988079,49371.0,184.0,6.5542509146604235,1496.6843879921053,17.66,22.0,192.0064170821448,1576.0,6.0,295.0,29649.0
Korea,Historical,EV stock share,Buses,EV,2011,percent,0.001700000022538,69980.0,127.0,2.67,3833.0,194.72,91.0,716.54,1750.68459703784,4.4223244201800895,185.60036555150938,63603.0
Korea,Historical,EV sales share,Buses,EV,2011,percent,0.005400000140071,31148.0,460.0,6.476937037099763,3970.0,730.48,80.0,173.91,1587.0,4.45789519829885,188.32007867042591,36778.0
Korea,Historical,EV stock,Cars,BEV,2011,Vehicles,340.0,55024.062814636694,126.50621230534279,1.51,2009.7645641539834,48.18,36.0,327.27,2064.0,6.0,119.0,41297.0
Korea,Historical,EV sales,Cars,BEV,2011,Vehicles,270.0,36846.0,167.0,4.89,4648.0,310.49,21.0,125.75,1746.1022910685251,2.0,190.0,50173.47297017334
Korea,Historical,EV sales,Buses,BEV,2011,Vehicles,4.0,31026.0,136.0,9.24,3532.0,192.14,99.0,727.94,1746.5210588557356,5.0,176.0,76167.0
Korea,Historical,EV stock,Buses,BEV,2011,Vehicles,9.0,55106.11684224902,200.02122831514853,11.06,2490.0,182.27,69.0,377.05,2338.0,3.0,186.7413007773517,27969.0
Korea,Historical,EV stock,Buses,BEV,2012,Vehicles,11.0,58251.0,390.0,3.44,3691.0,560.7333453045542,37.0,94.87,1661.0,7.0,186.47770527537665,61675.0
Korea,Historical,EV sales,Buses,BEV,2012,Vehicles,2.0,70703.0,533.0,6.392210840858062,2578.0,549.8999457430598,26.0,-52.72222478810659,1506.0,3.0,146.0,33793.0
Korea,Historical,EV sales,Cars,BEV,2012,Vehicles,510.0,65523.0,438.5785618441638,6.41819064340516,1195.0,273.89,60.359886992212466,155.32,1415.0,7.0,186.10323847654288,37669.0
Korea,Historical,EV stock,Cars,BEV,2012,Vehicles,850.0,55382.77492285261,577.0,8.21,4612.0,1064.45,46.0,7.402498971916486,1747.6770728881197,6.0,138.0,32452.0
Korea,Historical,EV sales share,Buses,EV,2012,percent,0.00289999996312,50518.0,506.608949947965,6.07,2213.0,501.91,66.0,127.6039790647325,1094.0,4.472910595915952,291.0,50169.73813112416
Korea,Historical,EV stock share,Buses,EV,2012,percent,0.002099999925122,73749.0,281.0,7.32,3760.0,422.62,96.0,403.9648593332984,1750.8602464844475,3.0,137.0,55518.0
Korea,Historical,EV stock share,Cars,EV,2012,percent,0.005400000140071,54867.9706921547,438.0,5.07,1147.7384398971371,228.11,69.0,181.18159650155584,1961.0,7.0,120.0,80275.0
Korea,Historical,EV sales share,Cars,EV,2012,percent,0.041000001132488,43201.0,122.0,6.555101108118916,4754.0,232.0,54.0,442.62,1970.0,4.5154886103723015,112.0,53927.0
Korea,Historical,EV sales share,Cars,EV,2013,percent,0.0489999987185,33650.0,212.99861445974176,5.2,1354.0,54.7,80.27189425999997,435.64,1745.1949573418824,2.0,170.0,19548.0
Korea,Historical,EV stock share,Cars,EV,2013,percent,0.009100000374019,69201.0,344.52872631868854,9.95,2561.0378355891066,348.54474286487033,59.54620222309879,217.3465207438141,1570.0,5.0,185.76220957872658,28612.0
Korea,Historical,EV stock share,Buses,EV,2013,percent,0.003400000045076,79035.0,498.0,6.33320123842969,3964.0,710.662147695771,66.0,132.53,1750.0381421184788,2.0,90.0,16044.0
Korea,Historical,EV sales share,Buses,EV,2013,percent,0.008100000210106,55370.639382424415,173.0,10.83,4375.0,302.75,58.0,335.26,2280.0,7.0,204.0,21811.0
Korea,Historical,EV stock,Cars,BEV,2013,Vehicles,1400.0,30298.0,590.0,9.59,4928.0,1163.01,68.0,90.37303502565479,1746.9191339631634,4.0,81.0,96717.0
Korea,Historical,EV sales,Cars,BEV,2013,Vehicles,600.0,68853.0,106.0,10.18,2646.2318862496268,130.85,50.0,471.7,1584.0,4.0,222.0,21318.0
Korea,Historical,EV sales,Buses,BEV,2013,Vehicles,6.0,60591.0,282.0,9.83,2382.2887740742967,251.66,78.0,276.6,2256.0,5.0,105.0,50166.695105814906
Korea,Historical,EV stock,Buses,BEV,2013,Vehicles,17.0,69096.0,312.0,6.458830135068796,2294.0,286.29,62.0,198.72,1107.0,5.0,185.77498386529467,66828.0
Korea,Historical,EV stock,Buses,BEV,2014,Vehicles,20.0,41608.0,74.33454889854659,6.512898349739081,848.0,-159.52173272604426,73.0,548.87,2164.0,3.0,175.0,51644.0
Korea,Historical,EV sales,Buses,BEV,2014,Vehicles,3.0,55378.35677428856,186.0,9.48,4875.0,362.7,68.0,365.59,1838.0,5.0,186.580517804903,89280.0
Korea,Historical,EV sales,Cars,BEV,2014,Vehicles,1300.0,76488.0,454.0,5.69,3303.0,599.82,53.0,111.93110676715798,1752.2117452146629,5.0,93.0,81744.0
Korea,Historical,EV stock,Cars,BEV,2014,Vehicles,2700.0,67936.0,257.0,2.68,3094.7280523283252,336.57,84.0,326.85,1750.0929383717616,7.0,78.0,50164.35467430256
Korea,Historical,EV sales share,Buses,EV,2014,percent,0.003899999894202,55816.0,167.0,2.54,3754.0,250.77,57.77083385064283,329.34,2053.0,7.0,266.0,46510.0
Korea,Historical,EV stock share,Buses,EV,2014,percent,0.004100000020117,59387.0,489.0,11.23,5339.112217392686,943.57,63.41074922268206,128.02456184151222,2329.0,2.0,254.0,50166.5572229656
Korea,Historical,EV stock share,Cars,EV,2014,percent,0.017000000923872,46638.0,261.12256695719844,3.11,3036.0,336.6986667131542,91.0,421.3,1750.0,4.478301664538822,272.0,91204.0
Korea,Historical,EV sales share,Cars,EV,2014,percent,0.093000002205372,54933.0,321.0,5.7,1769.9165356206115,199.15,59.52624901256608,236.76,1036.0,5.0,77.0,50168.485963586914
Korea,Historical,EV sales share,Cars,EV,2015,percent,0.219999998807907,57642.0,170.0,6.4583605125829076,2544.045882643369,178.65695333961577,84.0,494.12,2272.0,4.475804342564148,142.0,75523.0
Korea,Historical,EV stock share,Cars,EV,2015,percent,0.035999998450279,37633.0,359.16062182571994,6.5626615408671345,2750.0,357.5,72.0,221.54,1487.0,7.0,294.0,67928.0
Korea,Historical,EV stock share,Buses,EV,2015,percent,0.004499999806285,30325.0,110.0,6.482324946048806,1327.0,58.39,142.23352493329014,863.64,2073.0,4.365567151941054,188.48284371053524,68127.0
Korea,Historical,EV sales share,Buses,EV,2015,percent,0.002700000070035,62532.0,250.0,11.14,4776.0,558.3021364216238,63.0,252.0,1747.663451535961,7.0,186.08362680289085,8794.0
Korea,Historical,EV sales share,Vans,EV,2015,percent,0.010999999940395,78544.0,298.0,3.08,2368.4341495153703,269.75,45.0,151.01,1533.0,4.522510119527959,186.0,97285.0
Korea,Historical,EV stock share,Vans,EV,2015,percent,0.000750000006519,75357.0,130.0,9.77,1589.0,2.5638631741076665,69.0,530.77,1195.0,2.0,292.0,34275.0
Korea,Historical,EV stock,Cars,BEV,2015,Vehicles,5800.0,78546.0,540.0,6.389651871680001,2449.0,528.98,62.0,114.81,1751.4733016187904,4.0,218.0,50161.25412917307
Korea,Historical,EV sales,Cars,BEV,2015,Vehicles,3100.0,30149.0,163.0,1.2,3875.0,252.65,89.0,546.01,1745.9900796424317,4.452229985243412,106.0,65900.0
Korea,Historical,EV sales,Cars,FCEV,2015,Vehicles,29.0,73920.0,456.0,10.89,561.0571723197322,142.45,87.0,190.79,1756.0,7.0,103.0,65406.0
Korea,Historical,EV stock,Cars,FCEV,2015,Vehicles,12.0,57747.0,367.0,1.65,885.4737124766966,102.32,59.0,160.76,1309.0,4.0,197.0,12704.0
Korea,Historical,EV sales,Cars,PHEV,2015,Vehicles,250.0,39290.0,232.0,11.15,4269.0,474.4605673843618,49.0,211.21,2026.0,4.539730180780177,248.0,93297.0
Korea,Historical,EV stock,Cars,PHEV,2015,Vehicles,250.0,55036.8607204301,270.0,6.539622840375478,2490.263619936453,265.2308700926815,22.0,132.4688614416376,1072.0,3.0,248.0,85021.0
Korea,Historical,EV sales,Buses,BEV,2015,Vehicles,2.0,56486.0,293.0,11.31,3805.852590654815,492.12,46.0,157.0,2139.0,4.518657044782741,110.0,73323.0
Korea,Historical,EV stock,Buses,BEV,2015,Vehicles,22.0,32019.0,544.0,4.47,3498.0,761.16,63.0,115.81,1869.0,5.0,277.0,31098.0
Korea,Historical,EV stock,Vans,BEV,2015,Vehicles,18.0,59946.0,214.0,9.56,2512.0,215.03,62.0,289.72,1772.0,4.0,186.40466788216332,70842.0
Korea,Historical,EV sales,Vans,BEV,2015,Vehicles,18.0,55233.25108824612,505.0,11.89,3349.0,676.5,47.0,93.07,2113.0,3.0,299.0,6844.0
Korea,Historical,EV sales,Vans,BEV,2016,Vehicles,14.0,30525.0,109.0,9.76,2361.0,102.94,71.0,651.38,1745.7394069968932,4.0,237.0,50175.767316194906
Korea,Historical,EV stock,Vans,BEV,2016,Vehicles,32.0,33157.0,275.0,7.01,1302.0,143.22,28.0,101.82,2152.0,6.0,173.0,90916.0
Korea,Historical,EV stock,Buses,BEV,2016,Vehicles,52.0,55397.59337404533,156.0,8.73,4549.0,440.37349046132437,83.28034799660844,487.18,1746.9729458238637,6.0,182.0,12316.0
Korea,Historical,EV sales,Buses,BEV,2016,Vehicles,30.0,54832.69653711955,275.0,1.06,892.9810166180127,13.31,46.0,167.27,1749.8803667255906,6.0,186.85937730582836,76933.0
Korea,Historical,EV stock,Cars,PHEV,2016,Vehicles,580.0,63995.0,280.0,8.5,2055.0,230.16,23.0,82.14,1783.0,7.0,268.0,79511.0
Korea,Historical,EV sales,Cars,PHEV,2016,Vehicles,330.0,31500.0,136.0,1.83,1951.6675743507387,37.1,21.0,154.41,1940.0,4.571515093915786,157.0,79027.0
