region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled,Vendedor,Región,Ventas,Costos,Fecha_Venta,Metodo_Pago,Ganancia,Rentabilidad,Costo_Por_Venta
Iceland,Historical,EV stock,Cars,BEV,2022,Vehicles,14000.0,72969.0,361.0,4.53,4714.0,680.7,86.0,238.23,2416.0,6.0,236.0,50162.571449268304,Luis,Oeste,296,184.9174030450861,2024-09-25 22:05:04.295136,Tarjeta de Crédito,111.0825969549139,Media,0.624720956233399
Iceland,Historical,EV stock,Cars,FCEV,2022,Vehicles,31.0,54603.0,355.0,11.33,4454.315766266096,655.05,51.0,143.66,1747.5605533776088,6.0,122.0,30843.0,Luis,Sur,170,132.96657966258928,2024-10-03 22:05:04.295136,Transferencia,37.03342033741072,Baja,0.7821563509564076
Iceland,Historical,EV sales,Cars,PHEV,2022,Vehicles,5100.0,58360.0,100.0,2.01,4132.0,165.28,96.0,960.0,1748.9026370515026,6.0,226.0,54374.0,Carlos,Sur,285,214.69023678005732,2024-10-16 22:05:04.295136,Efectivo,70.30976321994268,Baja,0.7532990764212537
Iceland,Historical,EV stock,Cars,PHEV,2022,Vehicles,19000.0,32124.0,397.0,7.77,2842.0,451.31,65.0,163.73,1386.0,5.0,170.0,50175.18766453021,Maria,Oeste,356,262.7507217090066,2024-10-07 22:05:04.295136,Efectivo,93.2492782909934,Baja,0.7380638250252994
Iceland,Historical,EV stock share,Cars,EV,2022,percent,14.0,34450.0,395.0,11.34,4357.0,688.41,46.41376783510283,111.39,2337.0,4.0,136.0,93877.0,Luis,Sur,376,274.7383890333791,2024-09-24 22:05:04.295136,Tarjeta de Crédito,101.26161096662088,Media,0.7306872048760084
Iceland,Historical,EV sales share,Cars,EV,2022,percent,69.0,35085.0,405.0,2.72,3537.626176128956,561.17,86.0,212.35,1802.0,6.0,100.0,73214.0,Luis,Oeste,121,97.81610959266943,2024-09-19 22:05:04.295136,Transferencia,23.183890407330566,Baja,0.8083975999394168
Iceland,Historical,EV sales,Cars,BEV,2022,Vehicles,6900.0,73607.0,236.0,10.44,1645.0,155.29,66.0,279.66,1749.8225281224163,3.0,185.0,16451.0,Luis,Sur,224,180.60974035795255,2024-09-20 22:05:04.295136,Efectivo,43.390259642047454,Baja,0.8062934837408596
Iceland,Historical,EV charging points,EV,Publicly available fast,2022,charging points,180.0,49486.0,594.0,6.66,-563.5305244541933,139.47,41.0,69.02,2198.0,3.0,193.0,63126.0,Ana,Este,209,150.87383392289888,2024-09-22 22:05:04.295136,Tarjeta de Crédito,58.12616607710112,Baja,0.7218843728368367
Iceland,Historical,EV charging points,EV,Publicly available slow,2022,charging points,850.0,54904.87316914267,300.0,2.42,1116.0,133.92,35.674923614032565,126.67,1699.0,5.0,186.83062184596065,25218.0,Maria,Norte,336,208.90463798164717,2024-09-25 22:05:04.295136,Tarjeta de Crédito,127.09536201835283,Media,0.6217399939929975
Iceland,Historical,EV charging points,EV,Publicly available fast,2023,charging points,160.0,54284.0,120.0,11.2,2959.3273369558897,212.5,86.0,716.67,2130.0,6.0,117.0,33560.0,Luis,Sur,412,248.35947472808445,2024-09-22 22:05:04.295136,Transferencia,163.64052527191555,Media,0.6028142590487486
Iceland,Historical,EV charging points,EV,Publicly available slow,2023,charging points,1400.0,58924.0,225.0,6.462211080673186,2724.0,245.16,69.0,306.67,2151.0,4.516753818081675,174.0,40755.0,Pedro,Sur,253,208.90334166277782,2024-10-07 22:05:04.295136,Efectivo,44.09665833722218,Baja,0.8257049077580151
Iceland,Historical,EV sales,Cars,BEV,2023,Vehicles,10000.0,47664.0,269.0,10.99,1843.0,161.58341774256706,29.0,107.81,1084.0,4.0,177.0,55354.0,Pedro,Norte,246,178.66235516720494,2024-10-04 22:05:04.295136,Efectivo,67.33764483279506,Baja,0.7262697364520526
Iceland,Historical,EV sales share,Cars,EV,2023,percent,71.0,65174.0,310.0,6.404439317726935,3334.0,421.5997149642505,65.0,209.68,2461.0,3.0,123.0,21129.0,Pedro,Oeste,397,255.54563877318466,2024-09-28 22:05:04.295136,Transferencia,141.45436122681534,Media,0.6436917853228833
Iceland,Historical,EV stock share,Cars,EV,2023,percent,18.0,54900.8844605238,210.0,6.476809029638726,1420.4552148965438,28.48,94.0,447.62,1137.0,2.0,110.0,77490.0,Luis,Este,365,233.9158144853289,2024-10-11 22:05:04.295136,Efectivo,131.0841855146711,Media,0.6408652451652846
Iceland,Historical,EV stock,Cars,PHEV,2023,Vehicles,22000.0,76744.0,100.0,2.72,1465.0,58.6,53.42405439755363,392.7759315634214,1038.0,4.453425648515918,274.0,73414.0,Ana,Este,248,159.03369215093113,2024-10-02 22:05:04.295136,Tarjeta de Crédito,88.96630784906887,Baja,0.6412648877053675
Iceland,Historical,EV sales,Cars,FCEV,2023,Vehicles,1.0,33942.0,598.0,6.97,2511.337988139772,607.3143417489255,58.0,22.624687930522725,1829.0,4.510953171655372,199.0,25338.0,Maria,Oeste,196,150.84579889851335,2024-10-04 22:05:04.295136,Efectivo,45.15420110148665,Baja,0.7696214229515987
Iceland,Historical,EV sales,Cars,PHEV,2023,Vehicles,2400.0,54087.0,580.0,4.21,2539.0,589.05,80.0,137.93,1750.0994616641683,4.470068243756844,91.0,94045.0,Maria,Este,386,250.62659685270074,2024-09-24 22:05:04.295136,Transferencia,135.37340314729926,Media,0.6492917016909345
Iceland,Historical,EV stock,Cars,FCEV,2023,Vehicles,27.0,33636.0,161.0,3.13,3453.0,222.37,38.0,236.02,1745.9273448088015,4.0,240.0,50174.641409910735,Luis,Sur,436,387.2124278909283,2024-10-13 22:05:04.295136,Efectivo,48.787572109071675,Baja,0.8881018988324044
Iceland,Historical,EV stock,Cars,BEV,2023,Vehicles,22000.0,31340.0,445.0,1.71,1888.0,336.06,35.0,78.65,1096.0,3.0,248.0,36611.0,Luis,Sur,145,109.47492163730719,2024-10-04 22:05:04.295136,Transferencia,35.52507836269281,Baja,0.7549994595676358
India,Historical,EV sales,Cars,BEV,2010,Vehicles,450.0,55070.23435349189,252.0,6.448177180588729,2296.0,231.44,21.0,83.33,1559.0,2.0,85.0,21350.0,Pedro,Oeste,387,322.05468489873255,2024-10-07 22:05:04.295136,Efectivo,64.94531510126745,Baja,0.8321826483171384
India,Historical,EV stock,Cars,BEV,2010,Vehicles,880.0,63748.0,352.0,11.36,4190.0,589.95,56.0,159.09,2235.0,2.0,178.0,64518.0,Luis,Sur,160,138.44966318036668,2024-10-08 22:05:04.295136,Tarjeta de Crédito,21.550336819633316,Baja,0.8653103948772918
India,Historical,EV sales share,Cars,EV,2010,percent,0.020999999716878,58455.0,338.0,6.453088809409514,4931.0,666.67,65.0,192.31,2249.0,4.0,186.39908881119763,37739.0,Pedro,Oeste,145,104.40455592344749,2024-10-01 22:05:04.295136,Transferencia,40.59544407655251,Baja,0.7200314201617068
India,Historical,EV stock share,Cars,EV,2010,percent,0.004999999888241,68295.0,181.0,10.51,4754.0,344.19,64.0,353.59,1584.0,3.0,257.0,37391.0,Luis,Norte,453,380.54743110591033,2024-10-11 22:05:04.295136,Transferencia,72.45256889408967,Baja,0.8400605543176829
India,Historical,Oil displacement Mbd,Cars,EV,2010,Milion barrels per day,2.2000000171829e-05,45587.0,490.0,7.68,2173.0,453.59774070885743,34.0,69.39,1019.0,6.0,148.0,82980.0,Ana,Sur,144,128.28856265543195,2024-09-30 22:05:04.295136,Efectivo,15.711437344568054,Baja,0.8908927962182774
India,Historical,"Oil displacement, million lge",Cars,EV,2010,"Oil displacement, million lge",1.29999995231628,64730.0,380.0,3.56,734.0,120.95523418142848,34.28677085005421,55.26,1182.0,5.0,177.0,35988.0,Maria,Este,181,147.56532660749082,2024-10-13 22:05:04.295136,Tarjeta de Crédito,33.43467339250918,Baja,0.8152780475551978
India,Historical,Oil displacement Mbd,Cars,EV,2011,Milion barrels per day,4.50000006821938e-05,60705.0,530.0,7.04,2078.0,440.54,66.0,124.53,1749.4019782696332,4.485407779646186,77.0,50166.69764494179,Pedro,Oeste,365,224.05466013398595,2024-09-25 22:05:04.295136,Transferencia,140.94533986601405,Media,0.6138483839287286
India,Historical,"Oil displacement, million lge",Cars,EV,2011,"Oil displacement, million lge",2.59999990463257,74753.0,443.0,7.51,4964.0,879.62,50.0,112.87,1284.0,4.0,237.0,10587.0,Ana,Sur,442,286.93819576952257,2024-10-06 22:05:04.295136,Tarjeta de Crédito,155.06180423047743,Media,0.649181438392585
India,Historical,EV stock share,Cars,EV,2011,percent,0.006699999794364,42202.0,207.0,3.63,740.0,61.27,99.0,478.26,1929.0,6.0,187.7185481153634,52499.0,Carlos,Oeste,150,120.29575112484304,2024-09-26 22:05:04.295136,Efectivo,29.704248875156964,Baja,0.8019716741656202
India,Historical,EV sales share,Cars,EV,2011,percent,0.056000001728535,60462.0,537.0,2.7,546.0,117.28,81.0,150.84,1535.0,5.0,101.0,54073.0,Carlos,Este,214,185.99582443924083,2024-10-07 22:05:04.295136,Efectivo,28.004175560759165,Baja,0.8691393665385085
India,Historical,EV stock,Cars,BEV,2011,Vehicles,1300.0,35175.0,590.0,2.16,4492.0,1060.11,59.0,100.0,1281.0,4.393989068495006,188.0304681232515,50173.98253875167,Luis,Oeste,248,221.13999520013428,2024-10-07 22:05:04.295136,Transferencia,26.86000479986572,Baja,0.8916935290327995
India,Historical,EV sales,Cars,BEV,2011,Vehicles,1400.0,36507.0,306.0,6.34,3705.0,453.49,45.0,147.06,1747.6764764842244,6.0,98.0,90685.0,Luis,Sur,299,264.86970021243513,2024-10-07 22:05:04.295136,Tarjeta de Crédito,34.130299787564866,Baja,0.8858518401753683
India,Historical,EV sales,Cars,BEV,2012,Vehicles,190.0,60457.0,342.7442087796492,6.424411357895593,2888.0,402.01,47.0,170.6295292796979,2267.0,3.0,123.0,50166.648222098105,Pedro,Sur,177,136.4218787253164,2024-09-27 22:05:04.295136,Efectivo,40.57812127468361,Baja,0.7707450775441604
India,Historical,EV stock,Cars,BEV,2012,Vehicles,2800.0,79270.0,118.0,6.421994862958053,1064.0,-92.62005109574136,37.0,313.56,2256.0,5.0,185.14343514259133,3920.0,Carlos,Este,266,194.94530127184802,2024-10-03 22:05:04.295136,Transferencia,71.05469872815198,Baja,0.7328770724505564
India,Historical,EV sales share,Cars,EV,2012,percent,0.00719999987632,49318.0,136.0,8.88,2106.0,114.57,30.0,220.59,2425.0,4.561075373816466,197.0,46655.0,Luis,Oeste,195,154.17671010030642,2024-09-25 22:05:04.295136,Transferencia,40.82328989969358,Baja,0.7906497953861867
India,Historical,EV stock share,Cars,EV,2012,percent,0.012000000104308,59687.0,590.0,6.443578424449902,1811.0,427.4,88.0,149.15,1750.848439809213,7.0,186.5161769060553,92611.0,Carlos,Sur,354,219.01426794574348,2024-09-28 22:05:04.295136,Tarjeta de Crédito,134.98573205425652,Media,0.618684372728089
India,Historical,Oil displacement Mbd,Cars,EV,2012,Milion barrels per day,4.50000006821938e-05,78092.0,263.0,5.72,3450.0,362.94,71.0,269.96,1995.0,2.0,80.0,50161.23515014385,Carlos,Oeste,205,181.23506159513477,2024-10-08 22:05:04.295136,Transferencia,23.764938404865234,Baja,0.8840734711957794
India,Historical,"Oil displacement, million lge",Cars,EV,2012,"Oil displacement, million lge",2.59999990463257,45596.0,241.0,5.04,795.0,76.64,97.0,453.8804177035303,1747.8230704081957,2.0,187.4777506819049,50171.47804205762,Luis,Sur,125,90.72182020738038,2024-10-04 22:05:04.295136,Tarjeta de Crédito,34.278179792619625,Baja,0.725774561659043
India,Historical,Oil displacement Mbd,Cars,EV,2013,Milion barrels per day,4.99999987368938e-05,65441.0,161.0,6.08,2123.0,136.72,55.0,343.7344647063131,1715.0,3.0,129.0,57789.0,Pedro,Este,104,93.36582093916705,2024-09-23 22:05:04.295136,Transferencia,10.634179060832949,Baja,0.8977482782612216
India,Historical,"Oil displacement, million lge",Cars,EV,2013,"Oil displacement, million lge",2.90000009536743,73943.0,240.0,2.75,1397.0,134.11,49.0,261.7929537414684,1145.0,7.0,185.47988869939925,53084.0,Carlos,Este,107,77.32851688333537,2024-10-09 22:05:04.295136,Tarjeta de Crédito,29.671483116664632,Baja,0.722696419470424
India,Historical,EV stock share,Cars,EV,2013,percent,0.012000000104308,55063.19872674263,476.0,5.72,2560.6549523619024,480.50330896491374,91.0,191.18,1641.0,4.480274494443075,140.0,75064.0,Ana,Norte,499,330.098810340203,2024-10-18 22:05:04.295136,Transferencia,168.901189659797,Media,0.6615206620044148
India,Historical,EV sales share,Cars,EV,2013,percent,0.016000000759959,68837.0,249.0,4.45,1576.0,156.97,55.0,220.88,2154.0,3.0,279.0,50164.34109884619,Ana,Sur,260,222.56386213989103,2024-09-19 22:05:04.295136,Transferencia,37.43613786010897,Baja,0.8560148543841962
India,Historical,EV stock,Cars,BEV,2013,Vehicles,2900.0,38606.0,172.0,9.51,1970.4381130125207,75.89,54.0,313.95,1745.629136368544,7.0,261.0,18007.0,Pedro,Oeste,235,154.23723790403864,2024-10-04 22:05:04.295136,Tarjeta de Crédito,80.76276209596136,Baja,0.6563286719320793
India,Historical,EV sales,Cars,BEV,2013,Vehicles,410.0,33948.0,159.0,8.63,2451.0,155.88,38.0,274.51702011358384,1938.0,7.0,188.19157332885976,57298.0,Luis,Oeste,141,89.32449209926564,2024-09-25 22:05:04.295136,Efectivo,51.67550790073436,Baja,0.6335070361650046
India,Historical,EV sales,Cars,BEV,2014,Vehicles,1000.0,76585.0,283.0,6.427617830910478,1547.3076969639408,123.27,27.0,95.41,1466.0,7.0,89.0,73752.0,Ana,Oeste,267,222.94257543143053,2024-10-05 22:05:04.295136,Transferencia,44.05742456856947,Baja,0.8349909192188409
India,Historical,EV stock,Cars,BEV,2014,Vehicles,3400.0,38513.0,307.398298992181,6.48591711154815,549.0,45.68,38.0,182.69,2274.0,2.0,99.0,91401.0,Carlos,Este,121,83.61882284975552,2024-09-22 22:05:04.295136,Tarjeta de Crédito,37.38117715024448,Baja,0.691064651650872
India,Historical,EV sales share,Cars,EV,2014,percent,0.037999998778105,74959.0,282.1212597559256,4.58,261.0,20.36,81.0,415.38,2391.0,2.0,247.0,10129.0,Pedro,Este,350,235.42125028108222,2024-09-23 22:05:04.295136,Efectivo,114.57874971891778,Media,0.6726321436602349
India,Historical,EV stock share,Cars,EV,2014,percent,0.013000000268221,55217.96318692893,496.0,6.99,3527.0,660.3218563833063,21.0,42.34,1748.4901734140335,5.0,94.0,50168.10914439562,Maria,Este,317,222.72109663392501,2024-10-08 22:05:04.295136,Transferencia,94.27890336607499,Baja,0.7025902102016562
India,Historical,Oil displacement Mbd,Cars,EV,2014,Milion barrels per day,6.50000001769513e-05,75285.0,427.0,9.25,3720.255530031228,624.96,33.0,77.28,1750.8618129272782,4.0,148.0,50162.02651672938,Carlos,Oeste,241,213.0026362155569,2024-10-17 22:05:04.295136,Transferencia,27.99736378444311,Baja,0.8838283660396552
India,Historical,"Oil displacement, million lge",Cars,EV,2014,"Oil displacement, million lge",3.70000004768372,65512.0,314.0,7.36,1604.1575166904163,169.31,69.2841204858102,292.99,1652.0,6.0,186.07034012539145,45436.0,Pedro,Norte,450,278.5447347517438,2024-10-14 22:05:04.295136,Tarjeta de Crédito,171.45526524825618,Media,0.6189882994483196
India,Historical,Oil displacement Mbd,Buses,EV,2015,Milion barrels per day,2.2000000171829e-05,42594.0,276.0,6.558121575117924,4412.0,487.08,40.0,144.93,1746.9389150383388,6.0,250.0,53282.0,Pedro,Oeste,186,153.388200682159,2024-09-19 22:05:04.295136,Transferencia,32.61179931784099,Baja,0.8246677456030054
India,Historical,Oil displacement Mbd,Cars,EV,2015,Milion barrels per day,7.40000032237731e-05,57870.0,349.0,10.09,4970.0,693.81,99.0,283.67,1527.0,4.0,176.0,44135.0,Maria,Oeste,133,112.23903528181897,2024-10-14 22:05:04.295136,Efectivo,20.76096471818103,Baja,0.8439025209159321
India,Historical,"Oil displacement, million lge",Buses,EV,2015,"Oil displacement, million lge",1.29999995231628,39882.0,248.0,6.520121099816198,4688.0,465.05,97.0,391.13,2139.0,4.500887838872322,148.0,65110.0,Ana,Oeste,487,389.20461580547527,2024-09-20 22:05:04.295136,Transferencia,97.79538419452473,Baja,0.7991881228038507
India,Historical,"Oil displacement, million lge",Cars,EV,2015,"Oil displacement, million lge",4.19999980926514,45181.0,514.5579528550585,6.44,4567.704149604504,844.64,85.0,194.06,1747.0968809900226,4.43310105529467,79.0,50170.963194402015,Pedro,Sur,308,260.8698079592477,2024-09-23 22:05:04.295136,Transferencia,47.13019204075232,Baja,0.8469798959715834
India,Historical,EV stock share,Cars,EV,2015,percent,0.014999999664724,54823.20386360992,530.0,11.56,1014.0,214.97,85.0,160.38,1061.0,7.0,186.856707030402,93551.0,Ana,Norte,300,230.21523368678217,2024-10-11 22:05:04.295136,Efectivo,69.78476631321783,Baja,0.767384112289274
India,Historical,EV sales share,Cars,EV,2015,percent,0.017000000923872,63060.0,558.0,6.385023848435798,3760.0,839.23,44.0,78.85,1338.0,5.0,186.14817739128372,41294.0,Carlos,Norte,226,195.4782844300138,2024-10-02 22:05:04.295136,Transferencia,30.521715569986213,Baja,0.8649481611947513
India,Historical,EV stock,Cars,BEV,2015,Vehicles,4400.0,60009.0,236.0,3.76,514.0,48.52,84.0,355.93,1747.9459918922216,6.0,116.0,4024.0,Ana,Sur,204,135.42015773115105,2024-10-15 22:05:04.295136,Efectivo,68.57984226884895,Baja,0.6638243026036816
India,Historical,EV sales,Cars,BEV,2015,Vehicles,450.0,60234.0,381.0,6.460190754321502,3574.0,534.703060575554,57.0,149.61,2475.0,2.0,245.0,50166.60249472461,Carlos,Sur,124,91.57023130191024,2024-10-13 22:05:04.295136,Efectivo,32.42976869808976,Baja,0.7384696072734697
India,Historical,EV stock,Buses,BEV,2015,Vehicles,100.0,76346.0,379.0,7.18,3165.0,479.81,59.35127184143484,189.97,1749.338920985201,4.49150653887736,217.0,1473.0,Ana,Oeste,374,253.7352425269648,2024-10-18 22:05:04.295136,Transferencia,120.26475747303519,Media,0.6784364773448257
India,Historical,EV sales,Buses,BEV,2015,Vehicles,100.0,62239.0,136.0,3.04,3103.0,168.8,24.0,176.47,1748.175443056714,4.544378625357422,150.0,15530.0,Ana,Este,447,344.58578911416384,2024-10-15 22:05:04.295136,Transferencia,102.41421088583616,Media,0.7708854342598743
India,Historical,EV sales share,Buses,EV,2015,percent,0.109999999403954,47776.0,156.0,7.32,3293.770489799377,272.63,46.0,294.87,1847.0,4.0,203.0,57705.0,Pedro,Sur,303,230.06731618057793,2024-09-20 22:05:04.295136,Efectivo,72.93268381942207,Baja,0.7592980732032275
India,Historical,EV stock share,Buses,EV,2015,percent,0.005400000140071,63188.0,409.4078693915295,10.78,361.0,61.8,70.0,163.55,1187.0,7.0,186.2866180504733,15507.0,Maria,Oeste,155,113.47169202390528,2024-10-07 22:05:04.295136,Transferencia,41.52830797609472,Baja,0.7320754324122921
India,Historical,EV stock share,Buses,EV,2016,percent,0.005200000014156,33837.0,141.45065826738903,9.38,1355.0,75.88,86.0,614.29,1971.0,4.416463491812074,178.0,50174.93768083421,Luis,Sur,189,144.66209104460074,2024-10-08 22:05:04.295136,Tarjeta de Crédito,44.33790895539926,Baja,0.7654078891248717
India,Historical,EV sales share,Buses,EV,2016,percent,0.027000000700355,39012.0,363.0,11.29,733.0,106.43,92.0,253.44,1747.125276935979,7.0,99.0,52383.0,Maria,Este,251,219.48278726745252,2024-10-06 22:05:04.295136,Efectivo,31.517212732547478,Baja,0.8744334154081774
India,Historical,EV sales share,Vans,EV,2016,percent,0.056000001728535,43019.0,169.0,6.81,4975.0,336.31,79.0,407.6432966030923,2332.0,2.0,290.0,59396.0,Ana,Oeste,209,183.70643000659675,2024-09-28 22:05:04.295136,Transferencia,25.293569993403253,Baja,0.8789781340028553
India,Historical,EV stock share,Vans,EV,2016,percent,0.003199999919161,74404.0,437.862931036776,2.84,2476.0,428.84,72.0,166.28,2418.0,5.0,149.0,33588.0,Luis,Oeste,311,213.81357727661032,2024-10-06 22:05:04.295136,Transferencia,97.18642272338968,Baja,0.6875034639119303
India,Historical,EV sales,Buses,BEV,2016,Vehicles,25.0,55342.58296163573,472.0,5.48,4345.0,820.34,24.0,50.85,2480.0,4.0,142.0,50167.94448060951,Luis,Este,344,261.70832367218105,2024-10-05 22:05:04.295136,Transferencia,82.29167632781895,Baja,0.7607800106749449
India,Historical,EV stock,Buses,BEV,2016,Vehicles,100.0,35007.0,367.0,3.61,1631.0137110867877,216.97,70.0,190.74,1120.0,5.0,195.0,27457.0,Carlos,Oeste,125,76.14045435879846,2024-09-23 22:05:04.295136,Transferencia,48.859545641201535,Baja,0.6091236348703877
India,Historical,EV sales,Cars,BEV,2016,Vehicles,730.0,42060.0,589.0,7.56,4007.0,806.5732942016998,56.0,21.0244717362836,1382.0,5.0,145.0,5622.0,Maria,Sur,428,310.09728959892374,2024-09-28 22:05:04.295136,Tarjeta de Crédito,117.90271040107626,Media,0.7245263775675789
India,Historical,EV stock,Cars,BEV,2016,Vehicles,4800.0,46959.0,252.0,6.494966780554411,3687.0,371.65,37.0,146.83,2182.0,7.0,85.0,80178.0,Luis,Este,165,104.74107952694783,2024-09-19 22:05:04.295136,Efectivo,60.25892047305217,Baja,0.6347944213754414
India,Historical,EV sales share,Cars,EV,2016,percent,0.026000000536442,77307.0,246.0,6.433826615923764,3566.0,350.89,48.0,242.28515545937697,1752.2906836761265,4.0,105.0,82354.0,Pedro,Norte,327,202.3569400273878,2024-10-12 22:05:04.295136,Efectivo,124.6430599726122,Media,0.6188285627748862
India,Historical,EV stock share,Cars,EV,2016,percent,0.014999999664724,70894.0,595.0,3.21,86.42434232628557,238.71,44.0,73.95,1723.0,4.524929513670276,260.0,63945.0,Maria,Este,163,128.60343414660667,2024-10-15 22:05:04.295136,Transferencia,34.39656585339333,Baja,0.7889781235988139
India,Historical,EV sales,Vans,BEV,2016,Vehicles,180.0,59372.0,174.44561362709263,8.49,1628.1131583665235,27.91,67.0,391.81,1747.735126125615,3.0,169.0,5734.0,Maria,Este,216,130.15617494490579,2024-09-26 22:05:04.295136,Transferencia,85.84382505509421,Baja,0.6025748840041935
India,Historical,EV stock,Vans,BEV,2016,Vehicles,180.0,55333.0,394.0,7.86,2506.4178156112825,396.2713448527649,41.0,104.06,1950.0,5.0,295.0,50168.25126774614,Pedro,Este,292,247.35216143860092,2024-10-10 22:05:04.295136,Tarjeta de Crédito,44.647838561399084,Baja,0.8470964432828798
